,days_since,year,num_claims,sqrt_claims,topics,ncites,sqrt_ncites,xi
162625,3108,2010,14,3.7416573867739413,"frequenc, oscil",1.0,1.0,-0.9706098616819093
162626,3150,2010,17,4.123105625617661,"frequenc, oscil",1.0,1.0,1.7186175914011619
162630,3178,2010,19,4.358898943540674,"frequenc, oscil",1.0,1.0,1.9852639773750014
162632,3241,2010,10,3.1622776601683795,"frequenc, oscil",0.0,0.0,-3.2259155692051302
162634,3255,2010,9,3.0,"frequenc, oscil",2.0,1.4142135623730951,-2.8683023757435833
162639,3311,2010,17,4.123105625617661,"frequenc, oscil",0.0,0.0,2.0586390999507342
162640,3311,2010,44,6.6332495807108,"frequenc, oscil",0.0,0.0,1.9058820399947403
162641,3339,2010,32,5.656854249492381,"frequenc, oscil",1.0,1.0,-0.4513258667959361
162642,3367,2010,30,5.477225575051661,"frequenc, oscil",0.0,0.0,0.44343835274592164
163229,413,2002,11,3.3166247903554,"len, focus",14.0,3.7416573867739413,-2.7314936326891495
163233,441,2002,20,4.47213595499958,"len, focus",11.0,3.3166247903554,0.6544211732437301
163242,574,2003,18,4.242640687119285,"len, focus",9.0,3.0,0.34301494370751295
163243,595,2003,41,6.4031242374328485,"len, focus",3.0,1.7320508075688772,-0.3836998109680782
163245,609,2003,11,3.3166247903554,"len, focus",3.0,1.7320508075688772,-2.7911871431476083
163253,700,2003,27,5.196152422706632,"len, focus",6.0,2.449489742783178,-1.7884743965778291
163262,826,2003,11,3.3166247903554,"len, focus",3.0,1.7320508075688772,-2.7350915312901716
163264,854,2003,22,4.69041575982343,"len, focus",0.0,0.0,1.2114764863299805
163265,861,2003,23,4.795831523312719,"len, focus",4.0,2.0,-1.8061695816525158
163267,882,2004,23,4.795831523312719,"len, focus",1.0,1.0,-2.5634509916227284
163273,973,2004,27,5.196152422706632,"len, focus",0.0,0.0,2.7566388926313166
163286,1190,2004,17,4.123105625617661,"len, focus",4.0,2.0,2.9702513005913533
163290,1344,2005,9,3.0,"len, focus",1.0,1.0,2.2215777793456892
163292,1379,2005,12,3.4641016151377544,"len, focus",4.0,2.0,-7.34133813591027
163293,1386,2005,12,3.4641016151377544,"len, focus",4.0,2.0,-3.513824983673443
163295,1428,2005,30,5.477225575051661,"len, focus",4.0,2.0,-7.59896341695789
163300,1519,2005,13,3.605551275463989,"len, focus",1.0,1.0,2.3370719689649313
163304,1603,2005,4,2.0,"len, focus",0.0,0.0,-4.661085301829771
163307,1687,2006,10,3.1622776601683795,"len, focus",3.0,1.7320508075688772,-2.2632364896331714
163308,1694,2006,9,3.0,"len, focus",2.0,1.4142135623730951,-1.6797437683212377
163309,1708,2006,46,6.782329983125268,"len, focus",1.0,1.0,0.783553243994548
163312,1750,2006,27,5.196152422706632,"len, focus",3.0,1.7320508075688772,-0.9488696559682007
163313,1771,2006,7,2.6457513110645907,"len, focus",1.0,1.0,-2.1303996129969693
163314,1778,2006,9,3.0,"len, focus",5.0,2.23606797749979,0.9041222110348333
163316,1799,2006,18,4.242640687119285,"len, focus",1.0,1.0,-3.675105849065873
163320,1827,2006,19,4.358898943540674,"len, focus",0.0,0.0,-3.017161074773456
163322,1855,2006,18,4.242640687119285,"len, focus",0.0,0.0,0.3276709525419911
163324,1876,2006,10,3.1622776601683795,"len, focus",5.0,2.23606797749979,-1.8235226881086188
163327,1904,2006,19,4.358898943540674,"len, focus",2.0,1.4142135623730951,-1.9472966943387127
163333,1967,2006,23,4.795831523312719,"len, focus",1.0,1.0,2.280356228789314
163334,1974,2007,21,4.58257569495584,"len, focus",1.0,1.0,1.2469752279044466
163338,2037,2007,12,3.4641016151377544,"len, focus",0.0,0.0,-3.9429299905795028
163344,2107,2007,12,3.4641016151377544,"len, focus",2.0,1.4142135623730951,-1.7087274943008108
163349,2170,2007,27,5.196152422706632,"len, focus",7.0,2.6457513110645907,-4.240309028648289
163351,2219,2007,29,5.385164807134504,"len, focus",0.0,0.0,0.6871051998899381
163354,2282,2007,5,2.23606797749979,"len, focus",1.0,1.0,-1.641317780333228
163357,2366,2008,3,1.7320508075688772,"len, focus",3.0,1.7320508075688772,-2.1436139189187684
163358,2366,2008,25,5.0,"len, focus",0.0,0.0,-0.07910994767555896
163359,2380,2008,29,5.385164807134504,"len, focus",5.0,2.23606797749979,0.33650730056749406
163364,2492,2008,12,3.4641016151377544,"len, focus",3.0,1.7320508075688772,-1.7680953415885707
163367,2506,2008,4,2.0,"len, focus",0.0,0.0,-1.1470472498949749
163368,2562,2008,11,3.3166247903554,"len, focus",2.0,1.4142135623730951,-1.206005459941349
163374,2590,2008,10,3.1622776601683795,"len, focus",0.0,0.0,-1.6314814922837197
163375,2597,2008,47,6.855654600401044,"len, focus",0.0,0.0,-1.9190242914478566
163378,2639,2008,21,4.58257569495584,"len, focus",1.0,1.0,-1.806622118871627
163385,2723,2009,6,2.449489742783178,"len, focus",0.0,0.0,-2.566701263503384
163391,2828,2009,20,4.47213595499958,"len, focus",1.0,1.0,-3.208627093215893
163392,2835,2009,40,6.324555320336759,"len, focus",1.0,1.0,1.1582853266873634
163398,2919,2009,21,4.58257569495584,"len, focus",1.0,1.0,-0.6934556821783886
163400,2933,2009,8,2.8284271247461903,"len, focus",0.0,0.0,-1.7579156343954927
163404,2954,2009,17,4.123105625617661,"len, focus",2.0,1.4142135623730951,4.92102110089929
163416,3045,2009,20,4.47213595499958,"len, focus",0.0,0.0,2.324088936346465
163417,3045,2009,2,1.4142135623730951,"len, focus",1.0,1.0,-2.056482536080162
163425,3101,2010,46,6.782329983125268,"len, focus",3.0,1.7320508075688772,-2.591246313185339
163428,3122,2010,6,2.449489742783178,"len, focus",0.0,0.0,-1.5251445506460102
163430,3136,2010,8,2.8284271247461903,"len, focus",0.0,0.0,0.5534841114418818
163431,3143,2010,26,5.0990195135927845,"len, focus",0.0,0.0,-3.9785456062763394
163433,3157,2010,16,4.0,"len, focus",1.0,1.0,-3.6074555286533156
163439,3213,2010,19,4.358898943540674,"len, focus",0.0,0.0,1.7431621551714087
163443,3255,2010,26,5.0990195135927845,"len, focus",0.0,0.0,-0.1964764226040354
163445,3290,2010,16,4.0,"len, focus",0.0,0.0,-2.59988463889947
163448,3304,2010,18,4.242640687119285,"len, focus",1.0,1.0,-3.3032071028214887
163454,3367,2010,3,1.7320508075688772,"len, focus",1.0,1.0,-2.0231404510826105
164296,280,2002,60,7.745966692414834,"station, mobil",1.0,1.0,-2.2364430487613225
164332,539,2003,24,4.898979485566356,"station, mobil",0.0,0.0,1.5416165224089653
164337,560,2003,17,4.123105625617661,"station, mobil",0.0,0.0,-2.656145224212254
164341,581,2003,11,3.3166247903554,"station, mobil",1.0,1.0,-2.4520555437316536
164361,665,2003,16,4.0,"station, mobil",1.0,1.0,2.1812493849881736
164364,686,2003,5,2.23606797749979,"station, mobil",1.0,1.0,1.693845773770777
164370,735,2003,7,2.6457513110645907,"station, mobil",17.0,4.123105625617661,0.8706392906259516
164381,861,2003,15,3.872983346207417,"station, mobil",1.0,1.0,2.4425443021020343
164391,1022,2004,4,2.0,"station, mobil",10.0,3.1622776601683795,3.6417472556179793
164397,1099,2004,42,6.48074069840786,"station, mobil",11.0,3.3166247903554,3.0275787753275023
164400,1106,2004,9,3.0,"station, mobil",1.0,1.0,2.0817487963232026
164406,1148,2004,15,3.872983346207417,"station, mobil",8.0,2.8284271247461903,2.3199130361475273
164408,1155,2004,27,5.196152422706632,"station, mobil",1.0,1.0,2.0116333172770577
164411,1169,2004,6,2.449489742783178,"station, mobil",4.0,2.0,-4.874109155143276
164415,1197,2004,20,4.47213595499958,"station, mobil",0.0,0.0,0.46586822855961985
164417,1204,2004,26,5.0990195135927845,"station, mobil",8.0,2.8284271247461903,2.8739015908343895
164425,1225,2004,8,2.8284271247461903,"station, mobil",17.0,4.123105625617661,1.5703719572026544
164437,1344,2005,42,6.48074069840786,"station, mobil",0.0,0.0,0.35789771251666924
164439,1393,2005,50,7.0710678118654755,"station, mobil",12.0,3.4641016151377544,-0.9186127018941067
164440,1393,2005,40,6.324555320336759,"station, mobil",6.0,2.449489742783178,1.4764191926742354
164447,1435,2005,15,3.872983346207417,"station, mobil",4.0,2.0,0.26281226265079444
164448,1435,2005,10,3.1622776601683795,"station, mobil",2.0,1.4142135623730951,1.194070696043943
164456,1463,2005,21,4.58257569495584,"station, mobil",0.0,0.0,1.3459821444427738
164459,1477,2005,20,4.47213595499958,"station, mobil",2.0,1.4142135623730951,3.887624683941521
164460,1484,2005,16,4.0,"station, mobil",1.0,1.0,0.012703920288931933
164469,1533,2005,15,3.872983346207417,"station, mobil",0.0,0.0,-1.6378987995315533
164471,1547,2005,4,2.0,"station, mobil",5.0,2.23606797749979,1.0863317487746837
164475,1582,2005,15,3.872983346207417,"station, mobil",3.0,1.7320508075688772,2.106515247144429
164476,1589,2005,20,4.47213595499958,"station, mobil",1.0,1.0,3.2566237144001495
164480,1596,2005,38,6.164414002968976,"station, mobil",3.0,1.7320508075688772,-2.031921979028499
164481,1596,2005,10,3.1622776601683795,"station, mobil",0.0,0.0,1.7444173285274198
164482,1603,2005,16,4.0,"station, mobil",1.0,1.0,2.2349042293839503
164484,1610,2006,35,5.916079783099616,"station, mobil",29.0,5.385164807134504,0.8043440105264466
164485,1617,2006,24,4.898979485566356,"station, mobil",2.0,1.4142135623730951,2.683646980431157
164486,1624,2006,5,2.23606797749979,"station, mobil",5.0,2.23606797749979,-2.1563626246604484
164489,1638,2006,16,4.0,"station, mobil",4.0,2.0,-0.723673400658217
164490,1652,2006,12,3.4641016151377544,"station, mobil",4.0,2.0,1.7394861373886703
164491,1659,2006,9,3.0,"station, mobil",2.0,1.4142135623730951,-0.6067465899775487
164499,1694,2006,10,3.1622776601683795,"station, mobil",2.0,1.4142135623730951,-3.784867613208869
164500,1694,2006,3,1.7320508075688772,"station, mobil",1.0,1.0,0.5259033888308343
164501,1694,2006,11,3.3166247903554,"station, mobil",0.0,0.0,-1.9014444598266296
164503,1701,2006,26,5.0990195135927845,"station, mobil",0.0,0.0,-1.5614985008723399
164504,1708,2006,26,5.0990195135927845,"station, mobil",4.0,2.0,-1.5492968783319085
164508,1715,2006,18,4.242640687119285,"station, mobil",9.0,3.0,1.2027553181136945
164510,1722,2006,20,4.47213595499958,"station, mobil",6.0,2.449489742783178,1.4476064018903863
164514,1736,2006,65,8.06225774829855,"station, mobil",2.0,1.4142135623730951,4.146381087094906
164515,1736,2006,19,4.358898943540674,"station, mobil",4.0,2.0,-0.4649696671727858
164516,1743,2006,19,4.358898943540674,"station, mobil",19.0,4.358898943540674,1.5521806593914445
164519,1757,2006,11,3.3166247903554,"station, mobil",5.0,2.23606797749979,2.456668277649796
164520,1764,2006,21,4.58257569495584,"station, mobil",9.0,3.0,3.945876292389299
164522,1764,2006,15,3.872983346207417,"station, mobil",3.0,1.7320508075688772,2.8557750759117098
164523,1771,2006,8,2.8284271247461903,"station, mobil",1.0,1.0,1.169612578112923
164524,1771,2006,22,4.69041575982343,"station, mobil",5.0,2.23606797749979,2.7268740667137386
164527,1778,2006,23,4.795831523312719,"station, mobil",3.0,1.7320508075688772,0.6516536409402202
164528,1785,2006,19,4.358898943540674,"station, mobil",11.0,3.3166247903554,1.7149861698667512
164530,1792,2006,9,3.0,"station, mobil",7.0,2.6457513110645907,-2.3007760008847957
164531,1792,2006,14,3.7416573867739413,"station, mobil",2.0,1.4142135623730951,0.9857871056312262
164536,1820,2006,19,4.358898943540674,"station, mobil",0.0,0.0,-0.17859076526927764
164537,1820,2006,14,3.7416573867739413,"station, mobil",0.0,0.0,2.6624814090523308
164539,1834,2006,23,4.795831523312719,"station, mobil",0.0,0.0,-0.07909414248377247
164540,1834,2006,23,4.795831523312719,"station, mobil",10.0,3.1622776601683795,3.4161757764481897
164544,1862,2006,15,3.872983346207417,"station, mobil",0.0,0.0,-1.8250253216015804
164548,1869,2006,16,4.0,"station, mobil",5.0,2.23606797749979,0.9937780274155255
164550,1897,2006,9,3.0,"station, mobil",0.0,0.0,2.511162159338702
164551,1904,2006,49,7.0,"station, mobil",20.0,4.47213595499958,2.851322682912058
164555,1925,2006,19,4.358898943540674,"station, mobil",0.0,0.0,2.87943348360758
164557,1932,2006,26,5.0990195135927845,"station, mobil",1.0,1.0,3.0620714679523307
164558,1939,2006,26,5.0990195135927845,"station, mobil",8.0,2.8284271247461903,4.7143492835310985
164561,1939,2006,3,1.7320508075688772,"station, mobil",2.0,1.4142135623730951,0.46531220185960703
164565,1960,2006,14,3.7416573867739413,"station, mobil",2.0,1.4142135623730951,-1.8186608411380487
164566,1960,2006,47,6.855654600401044,"station, mobil",0.0,0.0,-4.7104017130963705
164567,1967,2006,32,5.656854249492381,"station, mobil",9.0,3.0,0.9514624859462948
164568,1967,2006,27,5.196152422706632,"station, mobil",4.0,2.0,-1.1520321647165745
164569,1974,2007,16,4.0,"station, mobil",13.0,3.605551275463989,2.545504792766972
164572,1974,2007,12,3.4641016151377544,"station, mobil",2.0,1.4142135623730951,1.7294763644228575
164576,1981,2007,8,2.8284271247461903,"station, mobil",0.0,0.0,3.2829546647154397
164577,1995,2007,15,3.872983346207417,"station, mobil",8.0,2.8284271247461903,-0.17488304653878856
164579,1995,2007,10,3.1622776601683795,"station, mobil",6.0,2.449489742783178,1.9463095225944695
164581,2016,2007,58,7.615773105863909,"station, mobil",1.0,1.0,3.844302506591929
164582,2023,2007,3,1.7320508075688772,"station, mobil",2.0,1.4142135623730951,4.444569240918493
164583,2023,2007,7,2.6457513110645907,"station, mobil",1.0,1.0,1.8487211154008498
164584,2023,2007,43,6.557438524302,"station, mobil",6.0,2.449489742783178,1.1456909147029055
164591,2065,2007,52,7.211102550927978,"station, mobil",2.0,1.4142135623730951,2.202899337919259
164595,2086,2007,57,7.54983443527075,"station, mobil",3.0,1.7320508075688772,3.943166724369997
164597,2100,2007,20,4.47213595499958,"station, mobil",0.0,0.0,-2.1313941050317875
164598,2107,2007,8,2.8284271247461903,"station, mobil",1.0,1.0,1.5307624585010686
164599,2107,2007,20,4.47213595499958,"station, mobil",2.0,1.4142135623730951,0.613774572089033
164603,2135,2007,32,5.656854249492381,"station, mobil",1.0,1.0,-1.6631177015855179
164606,2156,2007,15,3.872983346207417,"station, mobil",3.0,1.7320508075688772,1.362605055811759
164607,2156,2007,16,4.0,"station, mobil",4.0,2.0,0.4011797428709377
164608,2156,2007,1,1.0,"station, mobil",13.0,3.605551275463989,2.1578463302093587
164609,2163,2007,5,2.23606797749979,"station, mobil",1.0,1.0,1.9659843309629175
164610,2170,2007,23,4.795831523312719,"station, mobil",1.0,1.0,-2.8071089435996064
164611,2177,2007,16,4.0,"station, mobil",4.0,2.0,-0.3667761719285701
164615,2191,2007,39,6.244997998398398,"station, mobil",0.0,0.0,2.494037435520558
164617,2233,2007,22,4.69041575982343,"station, mobil",3.0,1.7320508075688772,0.18197573045857848
164619,2233,2007,12,3.4641016151377544,"station, mobil",0.0,0.0,-2.6499927549397686
164620,2247,2007,32,5.656854249492381,"station, mobil",2.0,1.4142135623730951,1.749371501454084
164621,2261,2007,26,5.0990195135927845,"station, mobil",4.0,2.0,0.11958798280551032
164623,2268,2007,27,5.196152422706632,"station, mobil",6.0,2.449489742783178,2.1285487068962694
164633,2324,2007,3,1.7320508075688772,"station, mobil",14.0,3.7416573867739413,2.8529404093325548
164635,2331,2007,16,4.0,"station, mobil",3.0,1.7320508075688772,3.3298910151198164
164636,2345,2008,4,2.0,"station, mobil",0.0,0.0,1.35193614594232
164637,2366,2008,8,2.8284271247461903,"station, mobil",0.0,0.0,0.3878934812226976
164639,2373,2008,80,8.94427190999916,"station, mobil",2.0,1.4142135623730951,2.603088594946378
164642,2380,2008,27,5.196152422706632,"station, mobil",0.0,0.0,1.7295791239301372
164648,2394,2008,19,4.358898943540674,"station, mobil",0.0,0.0,-1.5629221524444339
164650,2408,2008,29,5.385164807134504,"station, mobil",2.0,1.4142135623730951,-2.541612027211774
164653,2422,2008,2,1.4142135623730951,"station, mobil",1.0,1.0,-0.2760276061753055
164654,2436,2008,33,5.744562646538029,"station, mobil",0.0,0.0,-1.8123953881276345
164656,2450,2008,10,3.1622776601683795,"station, mobil",1.0,1.0,-0.5163890314583951
164661,2485,2008,10,3.1622776601683795,"station, mobil",0.0,0.0,-2.14391051058941
164670,2541,2008,17,4.123105625617661,"station, mobil",1.0,1.0,6.241158858776783
164674,2548,2008,44,6.6332495807108,"station, mobil",3.0,1.7320508075688772,3.134241381474563
164678,2618,2008,22,4.69041575982343,"station, mobil",1.0,1.0,4.1432266382063885
164679,2618,2008,12,3.4641016151377544,"station, mobil",6.0,2.449489742783178,-0.28993663449318086
164680,2625,2008,24,4.898979485566356,"station, mobil",2.0,1.4142135623730951,1.7640747117483109
164686,2667,2008,26,5.0990195135927845,"station, mobil",3.0,1.7320508075688772,2.915221122615824
164687,2674,2008,38,6.164414002968976,"station, mobil",1.0,1.0,2.469927879218084
164688,2681,2008,22,4.69041575982343,"station, mobil",1.0,1.0,1.1786289533577368
164689,2702,2008,19,4.358898943540674,"station, mobil",3.0,1.7320508075688772,0.5532489279735299
164693,2709,2009,6,2.449489742783178,"station, mobil",1.0,1.0,0.1949564999003028
164698,2751,2009,23,4.795831523312719,"station, mobil",1.0,1.0,2.961272502200989
164701,2758,2009,11,3.3166247903554,"station, mobil",2.0,1.4142135623730951,-3.4752630491678604
164702,2772,2009,22,4.69041575982343,"station, mobil",0.0,0.0,1.7071778744089199
164705,2786,2009,19,4.358898943540674,"station, mobil",0.0,0.0,-0.9571124072612579
164708,2807,2009,18,4.242640687119285,"station, mobil",0.0,0.0,1.89202389003403
164709,2807,2009,12,3.4641016151377544,"station, mobil",9.0,3.0,-1.4861400191468346
164714,2828,2009,101,10.04987562112089,"station, mobil",2.0,1.4142135623730951,3.960934869199879
164716,2842,2009,203,14.247806848775006,"station, mobil",4.0,2.0,1.118967470526161
164718,2842,2009,17,4.123105625617661,"station, mobil",0.0,0.0,-0.5586055079728645
164719,2849,2009,14,3.7416573867739413,"station, mobil",1.0,1.0,2.502710857890139
164721,2863,2009,24,4.898979485566356,"station, mobil",1.0,1.0,-0.02231589662948385
164722,2870,2009,20,4.47213595499958,"station, mobil",4.0,2.0,1.5132710234435611
164724,2877,2009,44,6.6332495807108,"station, mobil",1.0,1.0,1.010470949725907
164726,2884,2009,21,4.58257569495584,"station, mobil",1.0,1.0,-1.3411241905063331
164730,2898,2009,38,6.164414002968976,"station, mobil",3.0,1.7320508075688772,-1.269431302481262
164731,2905,2009,16,4.0,"station, mobil",0.0,0.0,-0.9153750129813476
164732,2905,2009,18,4.242640687119285,"station, mobil",1.0,1.0,-2.9197054488245726
164734,2926,2009,20,4.47213595499958,"station, mobil",4.0,2.0,3.2253243335649513
164737,2940,2009,34,5.830951894845301,"station, mobil",0.0,0.0,2.4005804192524165
164738,2940,2009,23,4.795831523312719,"station, mobil",1.0,1.0,0.09226356091973056
164740,2954,2009,12,3.4641016151377544,"station, mobil",0.0,0.0,3.279269276239786
164742,2954,2009,36,6.0,"station, mobil",0.0,0.0,1.7916706146234564
164746,2982,2009,20,4.47213595499958,"station, mobil",1.0,1.0,1.519127733509737
164749,2989,2009,5,2.23606797749979,"station, mobil",0.0,0.0,0.12064536239162885
164754,2996,2009,19,4.358898943540674,"station, mobil",0.0,0.0,0.403875261979741
164755,3003,2009,16,4.0,"station, mobil",3.0,1.7320508075688772,-0.6937986330578689
